center_code,district_code,district_name,region_code,region_name,center_name,center_name_ar,LATITUDE,LONGITUDE
2040,8,Siliana,1073,Bou Arada,E.P.IBN KHALDOUN  BOUARADA VILLE,م إبتدائية ابن خلدون بوعرادة - بوعرادة المدينة,36.349842,9.633526
2041,8,Siliana,1073,Bou Arada,E.P.HENCHIR FTISS,م إبتدائية هنشير فطيـس,36.41068,9.724003
2042,8,Siliana,1073,Bou Arada,E.P.KSAR BOUKHRISS HINCHIR ROUMAINE,م إبتدائية قصر بوخريص - هنشير رومان,36.230401,9.603158
2043,8,Siliana,1073,Bou Arada,E.P.AIN GUESSIL HINCHIR ROUMAINE,م إبتدائية عين قسيل - هنشير رومان,36.231887,9.52405
2044,8,Siliana,1073,Bou Arada,E.P.HENCHIR ROUMAIN,م إبتدائية هنشير رومان,36.22403925,9.571027593
2045,8,Siliana,1073,Bou Arada,E.P.SIDI ABDENNOUR,م إبتدائية سيدي عبد النور,36.298207,9.603701
2046,8,Siliana,1073,Bou Arada,E.P.TARF CHNA,م إبتدائية طرف الشناء,36.344765,9.706154
2047,8,Siliana,1073,Bou Arada,E.P.OULED SIDI ARFA TARF CHNA,م إبتدائية أولاد سيدي عرفة - طرف الشناء,36.29877,9.643059
2048,8,Siliana,1074,Siliana Sud,E.P.LA REPUBLIQUE SILIANA VILLE  SILIANA,م إبتدائية الجمهورية سليانة - سليانة المدينة,36.083058,9.3678331
2049,8,Siliana,1074,Siliana Sud,E.P. EL HORRIA SILIANA,م إبتدائية العهد الجديد سليانة - سليانة المدينة,36.084118,9.3561559
2050,8,Siliana,1074,Siliana Sud,E.P.MARJ EL MOKADEM,م إبتدائية مرج مقدم,35.950827,9.2912019
2051,8,Siliana,1074,Siliana Sud,E.P.HANOUT MARZOUK MARJ MKADDEM,م إبتدائية حانوت مرزوق - مرج مقدم,35.986102,9.2702019
2052,8,Siliana,1074,Siliana Sud,E.P.ADHABA ESSFINA,م إبتدائية العذابة - السفينة,35.918293,9.341154
2053,8,Siliana,1074,Siliana Sud,E.P.AIN GASBET ESSAFINA,م إبتدائية عين القصبات - السفينة,35.940963,9.3125353
2054,8,Siliana,1074,Siliana Sud,E.P.ARGOUB DABGHA ESSAFINA,م إبتدائية عرقوب الدبغة - السفينة,35.917241,9.2877609
2055,8,Siliana,1074,Siliana Sud,E.P.EL MARGUEB  ESSAFINA,م إبتدائية المرقب - السفينة,35.88205,9.3268756
2056,8,Siliana,1074,Siliana Sud,E.P.RAS EL MAA SIDI MORCHED,م إبتدائية رأس الماء - سيدي مرشد,35.977414,9.495089
2057,8,Siliana,1074,Siliana Sud,E.P.EL GHAMALIA SIDI MORCHED,م إبتدائية الغماليــة - سيدي مرشد,35.94758,9.5250912
2058,8,Siliana,1074,Siliana Sud,E.P.ZRIBA SIDI MORCHED,م إبتدائية الزريبة - سيدي مرشد,35.938075,9.4921843
2059,8,Siliana,1074,Siliana Sud,E.P.SIDI AMEUR SIDI MORCHED,م إبتدائية سيدي عامر - سيدي مرشد,35.875578,9.4865294
2060,8,Siliana,1074,Siliana Sud,E.P.EL GHIADHA KSAR SIDI RABAH,م إبتدائية غياضة - سيدي منصور,36.036715,9.3435706
2061,8,Siliana,1074,Siliana Sud,E.P.SANAOUBARINE SIDI MANSOUR,م إبتدائية صنوبرين - سيدي منصور,35.986534,9.3506478
2062,8,Siliana,1074,Siliana Sud,E.P.SIDI MANSOUR,م إبتدائية سيدي منصور,36.019366,9.2899662
2063,8,Siliana,1074,Siliana Sud,E.P.SIDI HAMADA,م إبتدائية سيدي حماده,35.960884,9.546599
2064,8,Siliana,1074,Siliana Sud,E.P.GUENNARA SIDI HMADA,م إبتدائية القنارة - سيدي حمادة,35.977955,9.5434525
2065,8,Siliana,1074,Siliana Sud,E.P.SEJJA,م إبتدائية سجة,36.03751,9.4520253
2066,8,Siliana,1074,Siliana Sud,E.P.KSAR HADID SEJNA SILANA,م إبتدائية قصر حديد سليانة - سجة,36.066656,9.389266
2067,8,Siliana,1074,Siliana Sud,E.P.GBAR EL GHOUL OULED ZNEK,م إبتدائية قبر الغول - أولاد زناق,35.961271,9.4425836
2068,8,Siliana,1074,Siliana Sud,E.P.AIN OUM HEBAL OULED ZNAG,م إبتدائية عين أم الحبال - أولاد زناق,35.922576,9.4056718
2069,8,Siliana,1074,Siliana Sud,E.P.EL GABEL,م إبتدائية القابل,36.001092,9.3812109
2070,8,Siliana,1074,Siliana Sud,E.P.EL KANTARA ELKABEL,م إبتدائية القنطرة - القابل,36.005998,9.4332014
2071,8,Siliana,1074,Siliana Sud,E.P.DACHRET AIN JOUZA EL GABEL,م إبتدائية دشرة عين جوزة - القابل,35.950762,9.3327347
2072,8,Siliana,1074,Siliana Sud,E.P.ENNEMAIRIA SILIANA EL GABEL,م إبتدائية النمايرية سليانة - القابل,35.953497,9.3922505
2073,8,Siliana,1075,Siliana Nord,E.P.2 MARS 34-SILANA POSTE SILIANA VILLE,م إبتدائية  2مارس 34 سليانة البريد - سليانة المدينة,36.085468,9.37247
2074,8,Siliana,1075,Siliana Nord,E.P.ALI  BELHOUANE SILIANA SILIANA VILLE,م إبتدائية البلهوان سليانة - سليانة المدينة,36.085647,9.368274
2075,8,Siliana,1075,Siliana Nord,E.P.CITE MESKIA Siliana sud,م إبتدائية ,36.202,12
2076,8,Siliana,1075,Siliana Nord,E.P.CITE TAIEB M'HIRI SILIANA VILLE,م إبتدائية الطيب المهيري سليانة - سليانة المدينة,36.091977,9.361254
2077,8,Siliana,1075,Siliana Nord,E.P.CITE ESSALAH SILIANA SILIANA NORD,م إبتدائية حي الصلاح سليــــانة - سليانة الشمالية,36.088857,9.366647
2078,8,Siliana,1075,Siliana Nord,E.P.CITE- ENNOUR SILIANA NORD,م إبتدائية حي النور سليانة - سليانة الشمالية,36.088423,9.376993
2079,8,Siliana,1075,Siliana Nord,E.P. CITE ENNOZHA SILIANA NORD,م إبتدائية حي النزهة - سليانة الشمالية,36.092134,9.374756
2080,8,Siliana,1075,Siliana Nord,E.P.SIDI JABEUR ELARABE,م إبتدائية سيدي جابر - العرب,36.141963,9.372324
2081,8,Siliana,1075,Siliana Nord,E.P.MEDIOUNA ELARABE,م إبتدائية مديونة - العرب,36.119312,9.40069
2082,8,Siliana,1075,Siliana Nord,E.P.BEN ZEKRI YAHBOU ELARAB,م إبتدائية بن زكري يهبـو - العرب,36.091485,9.44778
2083,8,Siliana,1075,Siliana Nord,E.P.BEN ZEKRI ELARABE,م إبتدائية بن زكري - العرب,36.137519,9.467218
2084,8,Siliana,1075,Siliana Nord,E.P.JAMA,م إبتدائية جامة,36.112287,9.284396
2085,8,Siliana,1075,Siliana Nord,E.P.FEJET REMADA JEMA,م إبتدائية فجة رمادة - جامة,36.060619,9.264199
2086,8,Siliana,1075,Siliana Nord,E.P.ZOUAGHA SILIANA JEMA,م إبتدائية زواغة سليانة - جامة,36.059742,9.324115
2087,8,Siliana,1075,Siliana Nord,E.P.GBAR KLIB MASSOUJE,م إبتدائية قبر كليب - مصوج,36.018674,9.2254511
2088,8,Siliana,1075,Siliana Nord,E.P.KHZAMI SILIANA MSOUJ,م إبتدائية الخزامي سليانة - مصوج,35.98428437,9.230466675
2089,8,Siliana,1075,Siliana Nord,E.P.ESSAHBINE JOUA,م إبتدائية الصاحبين - الجوي,36.05538501,9.210910435
2090,8,Siliana,1075,Siliana Nord,E.P.JOUA,م إبتدائية الجوى,36.112926,9.21552
2091,8,Siliana,1075,Siliana Nord,E.P.T'OUIBIA JOUA,م إبتدائية الطويبية - الجوي,36.096484,9.1819798
2092,8,Siliana,1075,Siliana Nord,E.P.DACHRET EL KHALSA,م إبتدائية دشرة الخلصة,35.958282,9.1673718
2093,8,Siliana,1075,Siliana Nord,E.P.ARGOUB KHALSA,م إبتدائية عرقوب الخلصة,35.99508202,9.205513521
2094,8,Siliana,1075,Siliana Nord,E.P.AIN DISSA,م إبتدائية عين الديسة,35.95594943,9.2468362
2095,8,Siliana,1076,Gaâfour,E.P.GAFOUR CHAKER GAAFOUR EST,م إبتدائية شاكر قعفور - قعفور الشرقية,36.324049,9.3243306
2096,8,Siliana,1076,Gaâfour,E.P.BOURGUIBA GAAFOUR,م إبتدائية بورقيبة قعفور - قعفور الشرقية,36.323964,9.3224617
2097,8,Siliana,1076,Gaâfour,E.P.TAIEB MHIRI GAAFOUR est,م إبتدائية الطيب المهيري قعفور - قعفور الشرقية,36.324462,9.3238476
2098,8,Siliana,1076,Gaâfour,E.P.CITE EZZOUHOUR GAAFOUR OUEST,م إبتدائية حي الزهور قعفور - قعفور الغربية,36.315877,9.3205557
2099,8,Siliana,1076,Gaâfour,E.P. 2 MARS LAKHOUET,م إبتدائية  2مارس 34 الأخوات,36.257243,9.2551066
2100,8,Siliana,1076,Gaâfour,E.P.AKHOUET MINE,م إبتدائية منجم الأخوات,36.274728,9.2414672
2101,8,Siliana,1076,Gaâfour,E.P.EL HAOUEM  AIN ZERIGUE,م إبتدائية الهوام - عين زريق,36.191838,9.4536474
2102,8,Siliana,1076,Gaâfour,E.P.AIN ZERIGUE,م إبتدائية عين زريق,36.164404,9.4504786
2103,8,Siliana,1076,Gaâfour,E.P.MENZEL NAYEL GAAFOUR,م إبتدائية منزل نايل قعفور - عين زريق,36.198293,9.4939524
2104,8,Siliana,1076,Gaâfour,E.P.KHAROUBA BANLIEUE NORD,م إبتدائية الخروبة - الاحواز الشمالية,36.232019,9.4111742
2105,8,Siliana,1076,Gaâfour,E.P.NOUISSER BANLIEUE NORD,م إبتدائية النويصر - الاحواز الشمالية,36.268838,9.3260079
2106,8,Siliana,1076,Gaâfour,E.P.LAKSAB,م إبتدائية الأقصاب,36.193798,9.3078316
2107,8,Siliana,1076,Gaâfour,E.P.BANNOURIA KARFOUR AKSSABE,م إبتدائية بنورية قعفور - الأقصاب,36.172815,9.3319801
2108,8,Siliana,1077,Kesra,E.P.2 MARS 34 KESRA KESRA VILLE,م إبتدائية  2مارس 34 كسرى - كسرى المدينة,35.811849,9.3621126
2109,8,Siliana,1077,Kesra,E.P.KESRA NOUVELLE KESRA VILLE,م إبتدائية كسرى الجديدة - كسرى المدينة,35.797449,9.358919
2110,8,Siliana,1077,Kesra,E.P.EL HAMMAM,م إبتدائية الحمام,35.83038813,9.305848207
2111,8,Siliana,1077,Kesra,E.P.MANSOURA NORd ANCIENNE,م إبتدائية المنصورة القديمة - المنصورة الشمالية,35.81498,9.478857
2112,8,Siliana,1077,Kesra,E.P.GENOUA KESRA MANSSOURA NORD,م إبتدائية جنوة كسرى - المنصورة الشمالية,35.845272,9.511301
2113,8,Siliana,1077,Kesra,E.P.F.HACHED MANSOURA,م إبتدائية المنصورة فرحات حشاد - المنصورة الجنوبية,35.795485,9.486382
2114,8,Siliana,1077,Kesra,E.P.BOUABDALLAH,م إبتدائية بوعبدالله,35.879431,9.4344471
2115,8,Siliana,1077,Kesra,E.P.GARIA NORD,م إبتدائية القرية الشمالية,35.771095,9.439283
2116,8,Siliana,1077,Kesra,E.P.EL GARIA SUD,م إبتدائية القرية الجنوبية,35.77037394,9.466229022
2117,8,Siliana,1077,Kesra,E.P.OULED BOUAFIA KARIA SUD,م إبتدائية أولاد بوعافية - القرية الجنوبية,35.74458,9.509365
2118,8,Siliana,1077,Kesra,E.P.FOUDHOUL,م إبتدائية الفضول,35.72250306,9.411157303
2119,8,Siliana,1077,Kesra,E.P.DHOUAOUDA KESRA FOUDHOUL,م إبتدائية ذواودة كسرى - الفضول,35.737575,9.45007
2120,8,Siliana,1077,Kesra,E.P.LOUZA ANCIENNE,م إبتدائية اللوزة القديمة,35.733223,9.250303
2121,8,Siliana,1077,Kesra,E.P.LOUZA NOUVELLE KESRA,م إبتدائية اللوزة الجديدة كسرى,35.75835,9.280766
2122,8,Siliana,1078,Makthar,E.P.SIADA MAKTHIR SUD,م إبتدائية السّيـادة - مكثر الجنوبية,35.855771,9.204473
2123,8,Siliana,1078,Makthar,E.P.HACHED MAKTHIR SUD,م إبتدائية حشاد مكثر - مكثر الجنوبية,35.858142,9.200369
2124,8,Siliana,1078,Makthar,E.P.CHAKER MAKTHIR MAKTHIR SUD,م إبتدائية شاكر مكثر - مكثر الجنوبية,35.856208,9.202874
2125,8,Siliana,1078,Makthar,E.P.KSAR ELLOUH MAKTHIR SUD,م إبتدائية قصر اللوح - مكثر الجنوبية,35.854525,9.19487
2126,8,Siliana,1078,Makthar,E.P.RUE T.MHIRI SAYAR,م إبتدائية نهج الطيب المهيري صيار,35.852187,9.216475
2127,8,Siliana,1078,Makthar,E.P.EL GARAA,م إبتدائية القرعة,35.877857,9.255642
2128,8,Siliana,1078,Makthar,E.P.ZAAROURA KARAA,م إبتدائية الزعرورة - القرعة,35.890422,9.212541
2129,8,Siliana,1078,Makthar,E.P.HOUCH SEFAYA YEZ,م إبتدائية حوش الصفايا - ياز,35.907962,9.13734
2130,8,Siliana,1078,Makthar,E.P.SOUK JEMAA YEZ,م إبتدائية سوق الجمعة - ياز,35.880055,9.132139
2131,8,Siliana,1078,Makthar,E.P.ZOUAKRA YEZ,م إبتدائية الزواكرة - ياز,35.904056,9.084591
2132,8,Siliana,1078,Makthar,E.P.BNI HAZEM,م إبتدائية بني حازم,35.87332276,9.068010905
2133,8,Siliana,1078,Makthar,E.P.OUED REMAL BENI HAZAM,م إبتدائية وادي الرمل - بني حازم,35.838014,9.101062
2134,8,Siliana,1078,Makthar,E.P.RAS EL OUED,م إبتدائية رأس الوادي,35.84663195,9.128229599
2135,8,Siliana,1078,Makthar,E.P.OULED ALI RAS ELWADI,م إبتدائية أولاد علي - رأس الوادي,35.858645,9.164945
2136,8,Siliana,1078,Makthar,E.P.JOUF SEDDINE,م إبتدائية جوف صدين,35.799941,9.056689
2137,8,Siliana,1078,Makthar,E.P.OULED CHIKH ESSADDINE,م إبتدائية أولاد الشيخ - الصدّين,35.819178,9.045512
2138,8,Siliana,1078,Makthar,E.P.CHOUARNIA,م إبتدائية الشوارنية,35.959258,9.1394507
2139,8,Siliana,1078,Makthar,E.P.SNED EL HADDAD,م إبتدائية سند الحداد,35.914232,9.214228
2140,8,Siliana,1078,Makthar,E.P.HASHASIA SNED EL HADDAD,م إبتدائية الحصحاصية - سند الحداد,35.90592,9.20277
2141,8,Siliana,1078,Makthar,E.P.KHIZRANE ESSAWELLEME,م إبتدائية الخيزران - السوالم,35.789019,9.194569
2142,8,Siliana,1078,Makthar,E.P.TELLA ESSAWELLEME,م إبتدائية التلة - السوالم,35.79533,9.272016
2143,8,Siliana,1078,Makthar,E.P.EL HAMADA ESSWELEM,م إبتدائية الحمادة - السوالم,35.81205,9.141067
2144,8,Siliana,1078,Makthar,E.P.HADHAYGUIA SOUALEM,م إبتدائية ,36.202,12
2145,9,Bizerte,1079,El Alia,E.P.SIDI ALI CHABAB,م إبتدائية سيدي علي الشباب,37.19427236,10.05228534
2146,9,Bizerte,1079,El Alia,E.P.IBN KHALDOUN EL ALIA NORD EL ALIA,م إبتدائية ابن خلدون العالية - العالية الشمالية,37.16755524,10.03810722
2147,9,Bizerte,1079,El Alia,E.P.CHABBI EL ALIA NORD EL ALIA,م إبتدائية الشابي العالية - العالية الشمالية,37.16872675,10.03063352
2148,9,Bizerte,1079,El Alia,E.P.TAIEB CHERIF EL ALIA NORD EL ALIA,م إبتدائية الطيب الشريف العالية - العالية الشمالية,37.17433605,10.03368443
